Score,Sentiment,POS,NEG
-0.5238095238095238,負面,"['上漲', '儘管', '大', '好', '恢復', '推動', '提高', '最大', '最高', '需']","['下降', '中斷', '事件', '低', '修復', '公司', '否認', '問題', '壞', '大幅', '將', '小', '延長', '急劇', '損', '損失', '擔心', '收盤', '攻擊', '晚', '會', '有', '為', '破壞', '確定', '經濟', '襲擊', '認為', '調查', '關注', '關鍵', '風險']"
-0.75,負面,['大'],"['將', '平倉', '成交量', '減少', '為', '多單減少', '多單減']"
-0.32075471698113206,負面,"['使', '反彈', '取得', '可取', '合作', '大', '履行', '強', '影響', '授權', '最大', '有利', '有利於', '獲得', '穩定', '贏家', '達到', '需']","['中斷', '事件', '低', '使', '公司', '公開', '分歧', '削減', '力', '大幅', '將', '對', '履行', '弱', '彌補', '必須', '承認', '捍衛', '攻擊', '會', '有', '減少', '減產', '為', '發現', '短', '稱', '穩定', '表現', '評估', '認為', '遭受', '重新', '開發', '風險']"
-0.5,負面,"['值得', '反彈', '吸引力', '大', '好', '強', '影響', '效率', '最終', '穩定', '資訊']","['之後', '低', '公司', '力', '吸引力', '將', '差', '披露', '持續', '按', '收市', '收盤', '效率', '會', '有', '波動', '活動', '為', '牌', '短', '確定', '穩定', '終止', '經濟', '縮減', '蘇', '表現', '複雜', '襲擊', '評估', '說', '負面', '風險']"
-0.35714285714285715,負面,"['上漲', '使', '大', '影響', '推動', '提高', '穩定', '突破', '順利']","['使', '充', '公司', '升級', '大幅', '將', '對', '弱', '損', '損害', '會', '有', '活動', '減少', '為', '穩定', '緊張', '襲擊', '風險']"
-0.42857142857142855,負面,"['上漲', '使', '儘管', '大', '完全', '履行', '巨大', '強', '強度', '恢復', '授權', '提高', '最大', '最終', '確保', '穩定', '突破', '解決', '超過', '達到', '需', '鼓勵']","['下降', '不可', '中斷', '事件', '使', '公司', '力', '加劇', '嚴重', '壞', '大幅', '威脅', '安全', '完全', '寬鬆', '將', '對', '履行', '必要', '損', '損害', '攻擊', '會', '有', '沒有', '減少', '減產', '為', '爭端', '短', '短缺', '破壞', '確定', '稱', '穩定', '糟', '結果', '緊張', '緊急', '耗盡', '虧損', '衝突', '襲擊', '解決', '認為', '造成', '過剩', '重新', '長期', '關鍵', '關閉', '防止', '難', '需要', '風險']"
-0.48148148148148145,負面,"['上漲', '使', '大', '最大', '最高', '資訊', '需']","['之後', '低', '使', '公司', '公開', '削減', '加劇', '即將', '將', '小', '攻擊', '會', '有', '減少', '減產', '為', '緊張', '衝突', '認為', '關鍵']"
-0.5272727272727272,負面,"['上揚', '上漲', '價格上漲', '大', '完全', '恢復', '授權', '最大', '最高', '獨特', '解決', '需', '鼓勵']","['事件', '充', '公司', '否認', '嚴重', '圍', '壞', '大幅', '威脅', '完全', '寬鬆', '將', '對', '弱', '必要', '指責', '損', '損害', '攻擊', '會', '有', '減少', '為', '短', '短缺', '破壞', '稱', '範圍', '經濟', '緊張', '聲稱', '脆弱', '襲擊', '解決', '認為', '說', '造成', '重新', '長期', '關鍵', '需要', '風險']"
-0.2,負面,"['上漲', '反彈', '大', '機會', '第一', '加碼多單']","['低', '公司', '對', '小', '平倉', '會', '有', '為', '加碼空單']"
-0.3333333333333333,負面,"['上漲', '合作', '大', '強', '影響', '最大', '第一', '超過', '革命']","['中斷', '到期', '受到', '受損', '小', '差', '損', '損失', '擔心', '收盤', '會', '有', '減少', '減產', '為', '看跌', '突然', '襲擊']"
-0.6111111111111112,負面,"['上漲', '大', '強', '影響', '最大', '最終', '解決']","['事件', '企業', '低', '利用', '合理', '問題', '困難', '將', '對', '小', '必然', '意外', '攻擊', '會', '有', '沒有', '為', '結果', '經驗', '緊張', '衝突', '表現', '解決', '說', '談判', '造成', '難', '面對', '面臨']"
-0.5384615384615384,負面,"['上漲', '使', '吸引力', '大', '強', '最大', '有利', '超過', '需']","['之後', '事件', '低', '低迷', '使', '力', '加劇', '吸引力', '困難', '壓力', '寬鬆', '將', '對', '損', '損害', '攻擊', '會', '有', '減少', '為', '爭端', '稱', '結果', '經濟', '緊張', '聲稱', '認為', '難', '需要', '面臨']"
-0.6097560975609756,負面,"['主動', '大', '強', '影響', '恢復', '棒', '穩定', '需']","['不惜', '不能', '事件', '受到', '否認', '問題', '嚴重', '壞', '定罪', '將', '對', '對抗', '強調', '承認', '指控', '掩蓋', '攻擊', '會', '有', '有關', '沒有', '減產', '為', '短', '穩定', '緊張', '緊急', '罪', '襲擊', '認為', '談判', '造成', '風險']"
-0.16666666666666666,負面,"['合作', '大', '滿足', '豐富', '需']","['公司', '將', '操作', '流動性', '為', '牌', '開發']"
-0.2903225806451613,負面,"['使', '大', '好', '最大', '最高', '達到', '多單增持', '多單增加', '多單增', '多單增量', '空單減少']","['之後', '低', '使', '削減', '大幅', '小', '攻擊', '會', '有', '減少', '為', '看跌', '空轉', '突然', '結果', '造成', '多單減少', '多單大減', '多單減', '空單增加']"
-0.5294117647058824,負面,"['上漲', '使', '價格上漲', '大', '容易', '恢復', '授權', '最大', '穩定', '超過', '需', '革命']","['中斷', '之後', '使', '充', '入侵', '公司', '升級', '即將', '合理', '嚴重', '容易', '將', '對', '對抗', '引起', '弱', '待定', '後果', '必要', '按', '擔心', '收盤', '攻擊', '暫停', '有', '有誤', '有關', '減少', '為', '短', '穩定', '突然', '脆弱', '襲擊', '誤', '說', '遭受', '重新', '需要']"
-0.4606741573033708,負面,"['主動', '使', '加強', '受惠', '吸引力', '大', '好', '好轉', '強', '影響', '最大', '最終', '最高', '樂觀', '機會', '理想', '積極', '穩定', '突破', '能力', '資訊', '進展', '需', '領先']","['不符', '不能', '企業', '低', '使', '停牌', '公司', '力', '動盪', '受到', '吸引力', '壟斷', '大幅', '失望', '實施', '將', '對', '對策', '小', '強調', '必然', '必要', '承認', '拒絕', '按', '排除', '據稱', '收盤', '攻擊', '暴力', '會', '有', '有關', '沒有', '減少', '為', '燒', '牌', '相反', '短', '稱', '穩定', '突然', '競爭', '符', '結束', '結果', '經濟', '緊急', '缺乏', '聲明', '臨時', '表現', '規則', '認為', '說', '調整', '調查', '資力', '關鍵', '關閉', '陰謀', '需要', '面對', '風險']"
-0.46835443037974683,負面,"['上漲', '享受', '值得', '利益', '大', '好', '完全', '完成', '尊重', '強', '授權', '更好', '最大', '棒', '機會', '獲利', '確保', '第一', '超過', '需', '高級']","['不可', '不能', '之後', '企業', '低', '公司', '公開', '分散', '力', '即將', '受到', '問題', '嚴重', '困難', '堅持', '壓力', '完全', '完成', '將', '對', '小', '差', '差距', '強調', '必須', '慢', '慢慢', '拒絕', '損', '操作', '故意', '會', '有', '未經', '沒有', '減少', '激烈', '為', '無法', '短', '禁令', '禁止', '稱', '競爭', '虧損', '衝突', '衰退', '被告', '認為', '說', '調查', '負責', '造成', '限制', '障礙', '難', '面對', '風險']"
-0.5555555555555556,負面,"['上漲', '使', '儘管', '努力', '合作', '大', '影響', '恢復', '最大', '第一', '達到', '需']","['事件', '低', '使', '修復', '偏差', '停工', '停止', '公司', '公開', '制裁', '力', '升級', '受傷', '叛亂', '問題', '報復', '壞', '將', '對', '小', '差', '損', '損壞', '收盤', '攻擊', '晚', '會', '有', '沒有', '減少', '為', '糟', '緊張', '緊急', '襲擊', '評估', '認為', '說', '談判', '迫使', '關閉', '需要']"
-0.5333333333333333,負面,"['優於', '增強', '大', '強', '最大', '樂觀', '需']","['不利', '企業', '低', '公開', '削弱', '將', '對', '弱', '彌補', '抑制', '排除', '損', '收回', '放緩', '會', '有', '清算', '為', '然而', '虧損', '談判', '關注', '需要']"
-0.25925925925925924,負面,"['上漲', '使', '反彈', '合作', '大', '最大', '最高', '滿足', '能夠', '需']","['低', '低迷', '使', '充', '力', '受到', '將', '對', '撤銷', '收盤', '會', '有', '然而', '知道', '短', '警示', '過剩']"
-0.7,負面,"['大', '好', '超過']","['之後', '低', '公司', '受到', '大幅', '將', '對', '小', '必須', '持續', '晚', '有', '為', '表現', '認為', '關口', '限制']"
-0.68,負面,"['上漲', '反彈', '影響', '恢復']","['不利', '低', '公司', '力', '受到', '寬鬆', '將', '對', '延遲', '抑制', '持續', '普遍', '會', '有', '減產', '為', '經濟', '聲明', '認為', '轉移', '重新']"
-0.5238095238095238,負面,"['上漲', '大', '好', '影響', '恢復', '推動', '穩定', '第一', '達到', '需']","['低', '制裁', '力', '受到', '威脅', '安全', '實行', '將', '對', '對手', '持續', '損', '擔心', '收回', '會', '減少', '減產', '為', '禁運', '穩定', '競爭', '虧損', '解除', '認為', '談判', '警告', '退出', '過剩', '重新', '長期', '開除', '需要']"
-0.45,負面,"['上漲', '享受', '使', '價格上漲', '儘管', '大', '強', '提高', '有效', '需', '高級']","['一種', '下降', '之後', '低', '使', '分歧', '力', '受到', '問題', '寬鬆', '將', '對', '小', '差', '弱', '推遲', '會', '有', '沒有', '為', '短', '確定', '縮小', '表現', '談判', '貶值', '造成', '關注', '降低']"
-0.23076923076923078,負面,"['上揚', '上漲', '價格上漲', '影響', '超過']","['之後', '力', '受到', '將', '延遲', '普遍', '歡迎', '為']"
-0.48,負面,"['上漲', '使', '受惠', '大', '好', '接受', '最終', '盈利', '突破', '第一', '資訊', '需', '領先']","['企業', '低', '使', '公司', '力', '取消', '大幅', '將', '對', '小', '差', '必須', '批評', '按', '排除', '接受', '攤薄', '收回', '收盤', '放棄', '會', '有', '業績', '沒有', '活動', '為', '看似', '示威者', '突然', '經濟', '表現', '負面', '錯', '長期', '關閉', '需要', '風險']"
-0.3333333333333333,負面,"['上漲', '友好', '好', '第一']","['友好', '實施', '將', '對', '排除', '推遲', '為', '談判']"
-0.5384615384615384,負面,"['強', '積極', '超過']","['充', '公司', '力', '將', '有', '為', '確定', '競爭', '競爭力', '經濟']"
-0.2857142857142857,負面,"['使', '優勢', '報酬', '大', '收益', '有效', '能力', '能夠', '超越', '超過', '達到', '需', '青睞', '鼓勵', '買權增加']","['一種', '下降', '低', '使', '分散', '力', '加劇', '大幅', '對', '差', '持續', '擔心', '會', '有', '波動', '為', '經濟', '表現', '說', '調整', '超越', '過多', '長期', '防禦', '降低', '需要', '風險']"
-0.5238095238095238,負面,"['大', '好', '強', '需', '高級']","['一種', '利用', '到期', '將', '對', '小', '延遲', '弱', '會', '有', '波動', '減少', '為', '稱', '經濟', '限制']"
-0.696969696969697,負面,"['保證', '好', '接受', '支援', '需']","['不願', '低', '保證', '公司', '到期', '力', '動盪', '即將', '問題', '回顧', '將', '對', '差', '必須', '抵押', '接受', '操作', '會', '有', '波動', '為', '然而', '符', '符合', '說', '調整', '過度', '風險']"
-0.21052631578947367,負面,"['上漲', '使', '反彈', '受惠', '合作', '大', '強', '恢復', '最大', '最終', '有效', '機會', '滿意', '聯盟', '需']","['低', '使', '公司', '即將', '受害者', '將', '對', '延期', '弱', '強調', '會', '有', '減產', '滿意', '為', '無法', '目的', '確定', '禁令', '說', '談判', '遭受', '關注']"
-0.46153846153846156,負面,"['上漲', '使', '保證', '努力', '取得', '報酬', '大', '好', '實現', '影響', '提高', '收益', '機會', '獲得', '穩定', '能夠', '資訊', '超過', '達到', '需', '青睞']","['不佳', '低', '使', '保證', '公司', '公開', '分散', '分配', '力', '困難', '壓力', '大幅', '實現', '將', '對', '差', '差異', '必然', '必要', '必須', '損', '操作', '會', '有', '有關', '查詢', '沒有', '波動', '流動性', '減少', '減損', '為', '然而', '牌', '發現', '知道', '短', '稱', '穩定', '符', '符合', '經濟', '評估', '認為', '說', '調整', '調查', '負擔', '負責', '造成', '開發', '降低', '限制', '障礙', '難', '需要', '風險']"
-0.391304347826087,負面,"['大', '好', '強', '最好', '能夠', '興奮', '需']","['不利', '不能', '低', '加重', '將', '對', '弱', '弱勢', '必須', '會', '有', '業績', '為', '短', '警報', '關鍵']"
-0.5,負面,"['使', '值得', '受惠', '大', '好', '完成', '強', '接受', '更好', '最終', '機會', '盈利', '資訊', '需']","['低', '使', '充', '公司', '分拆', '力', '取消', '古怪', '大幅', '安全', '完成', '將', '對', '弱', '必然', '按', '排除', '接受', '收盤', '攻擊', '晚', '會', '有', '沒有', '為', '爭議', '短', '符', '符合', '結束', '經濟', '表現', '認為', '說', '調查', '資格', '辭職', '長期', '關注', '限制', '難', '需要']"
-0.391304347826087,負面,"['上漲', '反彈', '大', '強', '最大', '最高', '突破']","['不利', '之後', '低', '停滯', '將', '對', '操作', '晚', '普遍', '會', '有', '為', '認為', '說', '談判', '陷入']"
-0.4634146341463415,負面,"['使', '儘管', '努力', '取得', '大', '完成', '強', '接受', '第一', '解決', '進展']","['一種', '使', '保險', '到期', '力', '受到', '安全', '完成', '將', '對', '小', '強調', '必要', '必須', '接受', '操控', '會', '有', '有關', '未經', '為', '確定', '稱', '解決', '認為', '說', '貼', '適合', '長期', '難']"
-0.6,負面,"['上漲', '大', '好', '強', '影響', '需']","['一種', '不可', '低', '低迷', '力', '危機', '將', '對', '小', '差', '忽略', '持續', '會', '有', '沒有', '波動', '為', '短', '縮小', '表現', '說', '貶值', '造成', '風險']"
-0.4583333333333333,負面,"['使', '儘管', '加強', '大', '強', '影響', '最大', '機會', '獲得', '穩定', '超過', '進展', '需']","['不足', '低', '使', '停止', '力', '受到', '問題', '圍', '寬鬆', '將', '對', '弱', '弱勢', '惡化', '持續', '損', '損傷', '會', '有', '活動', '為', '目的', '短', '穩定', '經濟', '緊張', '聲明', '表現', '衰退', '評估', '談判', '負面', '貶值', '難', '需要']"
-0.42857142857142855,負面,"['了結', '大', '機會', '獲利', '異常', '需']","['不足', '了結', '力', '將', '對', '必須', '成交量', '持續', '會', '有', '橋', '為', '異常', '短', '關鍵']"
-0.47619047619047616,負面,"['優勢', '利益', '合作', '大', '好', '完成', '強', '最終', '獲利', '解決', '資訊']","['不當', '不能', '低', '公司', '力', '問題', '圍', '大幅', '完成', '將', '對', '對手', '成交量', '按', '損', '損害', '收市', '收盤', '普遍', '會', '有', '減少', '為', '短', '範圍', '經濟', '表現', '解決', '說', '負責', '難']"
-0.23076923076923078,負面,"['上漲', '大', '強', '影響', '最高', '樂觀', '機會', '超越', '超過', '需']","['低', '大幅', '將', '對', '弱', '持續', '放緩', '會', '有', '為', '經濟', '認為', '說', '調整', '談判', '超越']"
-0.7037037037037037,負面,"['使', '大', '最高', '超越']","['下降', '低', '使', '力', '取代', '大幅', '將', '對', '拒絕', '持續', '收盤', '會', '有', '減產', '為', '然而', '稱', '經濟', '經驗', '認為', '說', '超越', '關注']"
-0.4246575342465753,負面,"['主動', '保證', '值得', '儘管', '受益', '可靠', '報酬', '大', '大大', '完整性', '強', '推動', '推進', '收益', '有利', '機會', '獲得', '穩定', '突破', '需', '順利']","['不安', '事件', '低', '保證', '公司', '利用', '動盪', '升級', '受到', '可靠', '回顧', '大幅', '完整', '寬鬆', '將', '對', '小', '差', '差異', '恐慌', '成交量', '持續', '按', '放緩', '會', '有', '波動', '為', '無法', '然而', '燒', '爭端', '短', '禁止', '穩定', '符', '符合', '結果', '經濟', '緊張', '表現', '認為', '說', '負責', '造成', '重申', '長期', '關注', '阻礙', '降低', '難', '風險']"
-0.45454545454545453,負面,"['上漲', '使', '合作', '大', '強', '影響', '推動', '深刻', '需']","['不足', '使', '公司', '力', '升級', '失去', '將', '強調', '必要', '持續', '會', '減產', '為', '稱', '結果', '經濟', '緊張', '聲明', '衝突', '認為', '長期', '關注', '面臨', '風險']"
-0.42857142857142855,負面,"['使', '大', '影響', '推動', '有效', '能夠', '超過', '需']","['低', '使', '公司', '削減', '問題', '嚴重', '將', '對', '損', '損失', '會', '有', '沒有', '為', '無法', '稱', '認為', '說', '造成', '降低']"
-0.6231884057971014,負面,"['使', '大', '好', '完全', '完成', '強', '影響', '推動', '最終', '滿足', '特殊', '資訊', '超過']","['不願', '事件', '企業', '低', '使', '修訂', '偽造', '公司', '凍結', '制裁', '力', '加重', '向下', '否決', '壞', '失去', '失望', '完全', '完成', '完整', '實施', '將', '對', '小', '差', '指控', '按', '收盤', '晚', '會', '有', '毫無', '減少', '為', '牌', '相反', '短', '破壞', '示威者', '禁止', '結果', '經濟', '衝突', '表現', '認為', '誤', '誤導', '誤導性', '說', '調整', '負面', '造成', '過多', '長期', '關注', '降低']"
-0.2857142857142857,負面,"['上漲', '使', '價格上漲', '優於', '吸引力', '大', '好', '影響', '更好', '最大', '獲得', '第一', '超過', '需', '高級']","['低', '使', '允許', '公司', '力', '吸引力', '問題', '壓力', '將', '對', '小', '差', '差異', '收縮', '會', '有', '沒有', '減產', '為', '爭奪', '表現', '說', '負責', '造成', '過剩', '降低', '需要']"
-0.41935483870967744,負面,"['上漲', '反彈', '大', '強', '最大', '有利', '樂觀', '需', '鼓舞人心']","['低', '削弱', '力', '大幅', '對', '弱', '持續', '放緩', '會', '有', '沒有', '活動', '為', '爭端', '稱', '經濟', '經濟衰退', '衰退', '認為', '負面', '關鍵', '風險']"
-0.5625,負面,"['使', '創新', '大', '好', '提高', '樂觀', '需']","['下降', '不夠', '使', '分歧', '力', '圍', '壞', '失望', '將', '對', '恐懼', '意外', '放緩', '會', '有', '波動', '減少', '為', '然而', '範圍', '經濟', '經濟衰退', '衰退', '認為', '說']"
-0.41935483870967744,負面,"['上揚', '了結', '大', '完成', '最大', '最高', '獲利', '超越', '需']","['不安', '之後', '了結', '低', '加劇', '安全', '完成', '將', '對', '小', '弱', '持續', '放緩', '有', '波動', '減少', '為', '然而', '經濟', '認為', '說', '超越']"
-0.55,負面,"['使', '保證', '優勢', '合作', '報酬', '大', '好', '強', '影響', '成功', '收益', '效率', '最高', '有效', '機會', '穩定', '資訊', '超過']","['下降', '不宜', '不能', '不足', '不適', '企業', '低', '使', '保證', '公司', '公開', '分配', '力', '加劇', '困難', '完整', '將', '對', '小', '差', '差距', '必然', '持續', '損', '操作', '擔心', '效率', '會', '有', '有關', '未經', '查詢', '波動', '波動性', '流動性', '減損', '為', '無法', '牌', '知道', '破產', '稱', '穩定', '結果', '經濟', '虧損', '表現', '誤', '說', '調查', '負擔', '負責', '財產', '過高', '違約', '適合', '錯', '錯誤', '開發', '難', '風險', '麻煩']"
-0.7021276595744681,負面,"['上漲', '使', '反彈', '取得', '大', '好', '完全', '強', '影響', '恢復', '更好', '有效', '需', '領先']","['下降', '不確定性', '不能', '不願', '事件', '企業', '低', '使', '公司', '公開', '制裁', '削減', '力', '危機', '受到', '受損', '報復', '壓力', '大幅', '失業', '完全', '實施', '寬鬆', '將', '對', '小', '差', '延期', '延長', '引起', '弱', '必須', '急劇', '惡化', '持續', '挫敗', '損', '擔心', '普遍', '暫停', '會', '有', '有關', '橋', '沒有', '波動', '減少', '滅', '為', '無法', '然而', '犧牲', '相反', '短', '確定', '稱', '結果', '經濟', '緊急', '緊縮', '表現', '衰退', '裁員', '解雇', '評估', '說', '談判', '請求', '貶值', '造成', '重新', '重組', '長期', '關閉', '阻止', '降低', '陷入', '面對', '面臨', '風險']"
-0.41379310344827586,負面,"['充分', '努力', '取得', '合作', '大', '好', '強', '影響', '恭維', '最大', '最終', '解決', '資訊', '透明度', '進展', '領先', '高級']","['不可', '不幸', '事件', '低', '充', '公平', '力', '危機', '受損', '問題', '安全', '將', '小', '恐懼', '披露', '按', '損', '撤回', '收市', '收盤', '故障', '晚', '會', '有', '活動', '為', '無法', '短', '經濟', '聲譽', '虧損', '衝突', '表現', '解決', '認為', '調整', '調查', '談判', '逃犯', '關鍵', '風險']"
-0.2727272727272727,負面,"['上漲', '優於', '大', '好', '最大', '突破', '需', '高級']","['低', '削弱', '將', '對', '弱', '放緩', '會', '為', '經濟', '聲明', '解除', '認為', '談判', '需要']"
-0.6296296296296297,負面,"['上漲', '價格上漲', '大', '完全', '超過']","['下降', '之後', '大幅', '完全', '對', '小', '有', '活動', '為', '瓶頸', '發射', '確定', '經濟', '經驗', '緊張', '複雜', '複雜化', '認為', '說', '調查', '談判', '證實']"
-0.17647058823529413,負面,"['創新', '努力', '合作', '大', '好', '成功', '成績', '滿足', '積極', '穩定', '第一', '資訊', '需', '鼓勵']","['不可', '公司', '力', '將', '對', '小', '持續', '挑戰', '會', '有', '為', '牌', '穩定', '競爭', '競爭力', '經驗', '表現', '認為', '重新', '關鍵']"
-0.4,負面,"['合作', '成功', '成績', '機會', '積極', '第一']","['不可', '力', '將', '對', '挑戰', '會', '有', '為', '牌', '競爭', '競爭力', '表現', '評估', '難']"
-0.46153846153846156,負面,"['反彈', '大', '好', '完全', '容易', '強', '推動', '最大', '最終', '機會', '獎勵', '第一', '解決', '資訊']","['不滿', '低', '公司', '力', '反對', '問題', '嚴厲', '威脅', '完全', '容易', '將', '對', '小', '懷疑', '披露', '持續', '按', '撤回', '收市', '收盤', '暴力', '會', '有', '沒有', '活動', '為', '示威者', '經濟', '緊急', '表現', '規則', '解決', '解除', '認為', '說', '負面', '逃犯', '難']"
-0.4146341463414634,負面,"['儘管', '大', '強', '影響', '成功', '樂觀', '滿足', '異常', '穩定', '能力', '超過', '需']","['不足', '企業', '低', '力', '壓力', '失衡', '實施', '將', '對', '持續', '撤回', '普遍', '會', '有', '沒有', '波動', '流動性', '為', '牌', '異常', '短', '破產', '穩定', '經濟', '認為', '說', '調查', '逃犯', '降低']"
-0.42857142857142855,負面,"['上漲', '大', '最大', '獲得', '解決', '需']","['下降', '低', '削弱', '大幅', '將', '弱', '撤回', '活動', '為', '經濟', '緊張', '解決', '調查', '逃犯', '風險']"
-0.4074074074074074,負面,"['大', '完全', '強', '滿足', '異常', '穩定', '資訊', '需']","['不宜', '低', '功能', '合理', '圍', '失衡', '完全', '實施', '將', '對', '提醒', '暫停', '波動', '流動性', '為', '異常', '穩定', '範圍', '降低']"
-0.6666666666666666,負面,"['使', '大', '好', '影響', '獲利', '積極']","['不確定性', '使', '公司', '力', '圍', '壓力', '將', '對', '小', '排除', '擾亂', '放緩', '會', '有', '業績', '為', '爭端', '短', '確定', '經濟', '經濟衰退', '經驗', '表現', '衰退', '認為', '談判', '關注', '面對', '面臨', '風險']"
-0.46153846153846156,負面,"['使', '反彈', '大', '好', '影響', '成功', '授權', '最終', '最高', '解決', '資訊', '超過', '進展', '順利']","['不確定性', '不能', '企業', '低', '使', '公司', '公開', '大幅', '將', '對', '小', '崩潰', '差', '弱', '成交量', '拖延', '按', '損', '損害', '擔心', '晚', '會', '有', '活動', '消失', '減少', '為', '爭端', '短', '確定', '經濟', '表現', '解決', '談判', '造成', '錯', '關注', '難']"
-0.8095238095238095,負面,"['大', '第一']","['公司', '將', '對', '小', '平倉', '弱', '弱勢', '抗議', '持續', '操作', '會', '為', '終止', '表現', '超標', '鎖定', '開發', '關注', '減碼多單']"
-0.5757575757575758,負面,"['大', '好', '最終', '樂觀', '特殊', '獲得', '資訊']","['企業', '低', '低迷', '公司', '力', '取消', '失敗', '審議', '將', '對', '小', '持續', '按', '會', '有', '沒有', '波幅', '為', '示威者', '經濟', '表現', '說', '談判', '請求', '難', '風險']"
-0.6,負面,"['大', '能夠']","['嚴格', '將', '差', '操作', '為', '認為', '難', '風險']"
-0.29411764705882354,負面,"['免費', '大', '好', '影響', '機會', '需']","['即將', '將', '對', '操作', '會', '有', '業績', '減少', '為', '表現', '認為']"
-0.15789473684210525,負面,"['取得', '大', '好', '強', '強度', '影響', '達到', '需']","['取消', '對', '會', '有', '消耗', '為', '經濟', '訪問', '說', '負面', '關鍵']"
-0.44,負面,"['大', '好', '機會', '獲利', '穩定', '第一', '順利']","['下降', '不利', '大幅', '實施', '將', '對', '差', '操作', '會', '有', '波動', '為', '穩定', '經濟', '衝突', '表現', '認為', '難']"
-0.21739130434782608,負面,"['上漲', '使', '大', '強', '最大', '多單增加', '多單增', '減持空單', '空單減少']","['之後', '低', '使', '對', '小', '會', '有', '減少', '為', '說', '重新', '多單大減', '多單減', '多單減至']"
-0.36363636363636365,負面,"['上漲', '大', '完美', '強', '有利', '有利於', '需']","['之後', '力', '將', '收盤', '會', '有', '業績', '為', '短', '緊張', '衝突', '表現', '認為', '說', '談判']"
-0.6176470588235294,負面,"['優於', '反彈', '大', '好', '容易', '強', '影響', '愉快', '收益', '最終', '盈利', '解決', '資訊']","['下降', '不及', '之後', '事件', '低', '佣金', '停止', '充', '公司', '公開', '力', '升級', '取消', '嚴重', '壓力', '壞', '安全', '容易', '將', '對', '小', '差', '惡化', '抗議', '披露', '持續', '按', '損', '損失', '撤回', '暴力', '會', '有', '業績', '沒有', '減少', '為', '相反', '破壞', '示威者', '符', '符合', '結束', '經濟', '衝突', '表現', '被捕', '襲擊', '解決', '說', '談判', '負面', '開發', '難', '面對']"
-0.5151515151515151,負面,"['優於', '大', '強', '恢復', '棒', '積極', '進展', '需']","['低', '力', '升級', '受到', '壓力', '大幅', '實施', '將', '對', '小', '弱', '會', '有', '為', '然而', '猛烈', '目的', '短', '確定', '結果', '經驗', '認為', '談判', '關注', '面臨']"
