ID,Content
59,"期貨市場:台指期下跌 108 點或 1.00%，收在 10641 點。電子期下跌 7.15 點或 1.65%。金融期上漲 1.6 點或 0.12%。非金電期下跌 45 點或 0.35%。台指期未平倉餘額，自營商偏空調整 519 口，累計為淨空單 5,175 口；投信偏多調整 3,192 口，累計為淨空單 24,067 口；外資偏空調整 2,221 口，累計為淨多單 42,442 口。台指期逆價差 102.77 點，價差縮小；電子期逆價差 4.52 點，價差縮小；金融期逆價差 17.33 點，價差縮小；非金電期逆價差 79.61 點，價差縮小。週三台指期開低走低，盤中下跌點數一度來到 547 點，終場則以下跌 108 點作收。由日Ｋ線觀察，週三台指期收盤直接將 7/1 所形成的多方缺口完全回補，並在盤中跌破近一個月以來所有低點，因此在空方掌握盤勢主控權的情況下，建議投資人保守看待盤勢。◆期貨日線本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
60,在台指期淨部位方面，三大法人淨多單增加 5372 口至 26614 口，其中，外資多單加碼且空單減碼，淨多單增加 6941 口至 56949 口。
61,三大法人昨日合計在集中市場買超 47.7 億元，其中，外資買超 21 億元，投信買超 1.05 億元，而自營商大買多達 25.6 億元；在此同時，外資期貨淨多單小幅加碼 765 口至 49668 口，偏多態度不變。不過，元大投顧指出，貿易戰暫時緩和，不過美國對關稅的削減幅度不如預期，後續協商可能依然漫長，加上台指期乖離偏高，做好避險準備。
62,美國、伊朗情勢緊繃拖累台股，三大法人今 (6) 日同步賣超台股，合計賣超 118.14 億元，台指期淨部位三大法人淨多單減少 4954 口至 9676 口，其中外資淨多單更減碼 2447 口，未平倉降至 32176 口。
63,台股上周五來到今年高點，量能也回溫，本周來看，週三台指期結算，外資期現貨呈現偏多格局，加上企業陸續公布財報以及股利政策，配合季底作帳行情，法人看好短期可望維持多頭格局，向上挑戰年線以及 10500 點關卡。法人指出，周三台指期結算，外資上周五淨多單來到 5.58 萬餘口呈現相對高點，而美股、亞股近期連動性雖然降低，但普遍呈現多頭走勢，加上 3 月底前企業公布財報以及股利政策，季底作帳行情同步起跑，可望維持台股短期維持多頭走勢，向上挑戰年線以及 10500 點。
64,而在台指期淨部位方面，三大法人淨多單減少 323 口至 29860 口，其中外資多單加碼超過空單加碼，淨多單增加 264 口至 63011 口，外資持續期現貨雙雙作多。
65,台股加權指數昨 (19) 日再度站上 11600 點關卡後，今 (20) 日逢台指期結算反而相對弱勢，主要是反應美國總統川普再度對貿易協商強硬放話，亞股普遍壓回走軟。加權指數開平低盤後，早盤跌點一度超過 60 點，所幸 5 日線有撐，盤中收復 11600 點關卡後緩步收斂跌勢，惟預估成交值較昨日縮小至不到 1200 億元水準。
66,"◇期貨市場:台指期上漲 16 點或 0.15%，收在 10471 點。電子期上漲 1.2 點或 0.29%。金融期上漲 3.2 點或 0.25%。非金電期下跌 14 點或 0.11%。台指期未平倉餘額，自營商偏空調整 67 口，累計為淨空單 3,592 口；投信偏空調整 1,974 口，累計為淨空單 28,647 口； 外資偏多調整 239 口，累計為淨多單 44,409 口。台指期逆價差 29.07 點，價差縮小；電子期逆價差 1.19 點，價差縮小；金融期逆價差 2.61 點，價差縮小；非金電期逆價差 50.02 點，價差縮小。週一台指期早盤雖一度走低，但於 5 日線附近遇撐反彈，終場以小漲作收。由Ｋ線觀察，台指期自從 5/29 破底反彈以來，截至 6/3，已上漲逾 2.5%，短線盤勢主控權雖由多方掌控，然而，週一量能卻呈現萎縮，顯示買盤出現鬆動，故宜先以低檔震盪的角度來看待行情。"
67,台股經過 2 日量縮震盪整理，今日台指期結算日，在台積電 (2330)，大立光(3008)，鴻海(2317)，聯發科(2454)，可成(2474) 等電子權值股點火發動下，開高震盪走高收最高，加權指數再創今年以來新高，台指期拉高結算。外資買超 108 億元，期貨市場續增 6259 口多單，來到 65347 口淨多單，投信賣 0.8 億元，自營買 8.1 億元。焦點股: 台積電昨日公布股利政策，今年擬配發 10 元股利，採逐季配息策略吸引買盤進駐，激勵股價收最高漲 5.5 元，收 234.5 元。強勢股方面: 明基材 (8215)偏光板供應吃緊，自結去年 EPS 1.02 元，1 月 EPS 0.06 元，股價漲停創高。聯亞 (3081) 擁 5G 及高股利雙題材發酵，突破盤整價量俱揚，一舉攻漲停板，突破 300 元及 4 個月高點。鎧勝 - KY (5264) 上月營收亮眼，且外資連 2 日敲進，股價續反彈，跳空高鎖 54.8 元漲停。創意 (3443)甩減碼評等，昨三大法人齊力轉買超，股價飆上漲停。其他包括合鑫 (3049)，友威科(3580)，聯鈞(3450)，華星光(4979)，鎧勝 KY(5264) 以及易華電 (6552) 等強勢攻漲停板台股經過 2 日量縮震盪整理，今日台指期結算日，在台積電 (2330)，大立光(3008)，鴻海(2317)，聯發科(2454)，可成(2474) 等電子權值股點火發動下，開高震盪走高收最高，加權指數再創今年以來新高，台指期拉高結算。外資買超 108 億元，期貨市場續增 6259 口多單，來到 65347 口淨多單，投信賣 0.8 億元，自營買 8.1 億元。焦點股: 台積電昨日公布股利政策，今年擬配發 10 元股利，採逐季配息策略吸引買盤進駐，激勵股價收最高漲 5.5 元，收 234.5 元。強勢股方面: 明基材 (8215)偏光板供應吃緊，自結去年 EPS 1.02 元，1 月 EPS 0.06 元，股價漲停創高。聯亞 (3081) 擁 5G 及高股利雙題材發酵，突破盤整價量俱揚，一舉攻漲停板，突破 300 元及 4 個月高點。鎧勝 - KY (5264) 上月營收亮眼，且外資連 2 日敲進，股價續反彈，跳空高鎖 54.8 元漲停。創意 (3443)甩減碼評等，昨三大法人齊力轉買超，股價飆上漲停。其他包括合鑫 (3049)，友威科(3580)，聯鈞(3450)，華星光(4979)，鎧勝 KY(5264) 以及易華電 (6552) 等強勢攻漲停板台股今日台指期結算，在權值股拉抬下，拉高結算。整體而言，在籌碼面有利多方下，台股驚驚漲向上格局，不過短線須留意高檔個股賣壓出籠，資金可轉進基本面佳、股價偏低的個股。
68,"◇期貨市場:台指期上漲 10 點或 0.09%，收在 10591 點。電子期上漲 1.5 點或 0.36%。金融期上漲 0.4 點或 0.03%。非金電期下跌 29 點或 0.23%。今日外資現貨買超 71.8 億元。在期貨方面，外資偏多調整 2,483 口，累計為淨多單 53,598 口。期貨約當台幣金額，買超 52.59 億元。台指期逆價差 194.01 點，價差擴大；電子期逆價差 8.72 點，價差擴大；金融期逆價差 24.22 點，價差擴大；非金電期逆價差 168.28 點，價差擴大。週四台指期開平走平， 小漲 10 點或 0.09%，收 10591。市場上因美國聯準會表示不降息使得整體充斥樂觀氣氛。目前價位處於所有短期均線及季線及長期水平趨勢線之上，建議投資人短期以震盪偏多觀之。"
69,美股周二財報亮眼，四大指數同步收高，台股今 (16) 日適逢台指期結算，由於外資仍持有多單未平倉，指數拉高結算機率大，可望持續挑戰前波高點 11270 點。三大法人昨日合計買超 43.16 億元，外資再加碼近 52 億元，投信買超 3.49 億元，自營商則由買轉賣，賣超 11.85 億元，而外資期貨淨多單微幅減少 444 口至 57537 口。
70,"期貨市場:台指期下跌 30 點或 0.28%，收在 10752 點。電子期下跌 1.85 點或 0.42%。金融期上漲 3.6 點或 0.28%。非金電期下跌 17 點或 0.14%。台指期未平倉餘額，自營商偏空調整 1,822 口，累計為淨空單 4,953 口；投信偏多調整 1 口，累計為淨空單 23,716 口；外資偏空調整 4,032 口，累計為淨多單 36,479 口。台指期逆價差 78.90 點，價差縮小；電子期逆價差 2.39 點，價差縮小；金融期逆價差 16.66 點，價差縮小；非金電期逆價差 90.19 點，價差縮小。台股今日獨弱於亞股，早盤開高後即浮現獲利了結賣壓，在權值股三王領跌之下，台股收黑並跌破月線，成交量增加；期貨方面收長黑 K，價差收斂。以日線觀察，周二台指期由空方掌控盤勢，K 線吞噬了前日收盤的十字星線，同時跌破了 10 日均線，技術面不利行情，故建議投資人以震盪偏空來看待盤勢。台股今日獨弱於亞股，早盤開高後即浮現獲利了結賣壓，在權值股三王領跌之下，台股收黑並跌破月線，成交量增加；期貨方面收長黑 K，價差收斂。以日線觀察，周二台指期由空方掌控盤勢，K 線吞噬了前日收盤的十字星線，同時跌破了 10 日均線，技術面不利行情，故建議投資人以震盪偏空來看待盤勢。◆期貨日線◆本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。◆本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
71,為強化期貨市場指標期貨商品價格穩定性，期交所將調整臺股期貨、小型臺指期貨最近、次近月契約退單百分比為 1%，本調整將自今 (2019) 年 9 月 30 日起實施。期交所表示，動態價格穩定措施運作時，即時價格區間上、下限的寬窄由退單點數決定，而退單點數計算關鍵在於退單百分比，現行臺股期貨、小型臺指期貨最近、次近月契約退單百分比為 2%，未來調降為 1% 後，這些期貨契約的退單點數計算方式改為「最近加權指數收盤價 ×1%」，退單點數為現行計算方式的一半，可望強化臺股期貨、小型臺指期貨最近、次近月契約價格穩定功能。另外，臺股期貨、小型臺指期貨其他月份 (包含第 3 近月及季月) 契約、其他國內股價指數期貨單式月份及臺指選擇權退單百分比，均維持現行 2% 標準，國內股價指數期貨跨月價差退單百分比維持現行 1% 標準。另外，臺股期貨、小型臺指期貨其他月份 (包含第 3 近月及季月) 契約、其他國內股價指數期貨單式月份及臺指選擇權退單百分比，均維持現行 2% 標準，國內股價指數期貨跨月價差退單百分比維持現行 1% 標準。
72,而在台指期淨部位方面，三大法人淨多單減少 1553 口至 5316 口，其中外資多單減碼且空單加碼，淨多單減少 1572 口至 40187 口。
73,台股上周周線終結連 2 黑，周漲 38.62 點，主因聯準會主席鮑爾暗示降息，有利資金行情續航，要留意的是，本周三有台指期結算、周四台積電法說，及美國財報周登場，不確定因素多，台股交易員認為，本周將繼續見到多方打游擊戰，交投可望維持一定熱度，但小心打帶跑沒有主流股。外資上周五期貨淨多單減碼 1834 口至 42407 口，合計一周來外資在集中市場賣超近 48 億元，籌碼面偏中性，台股交易員提醒，美國降息期待已反映在股市中，除非後續降息幅度高於一般預期，否則接下來就是消息面主導市場。
74,"期貨市場:台指期上漲 23 點或 0.22%，收在 10499 點。電子期下跌 0.25 點或 0.06%。金融期上漲 7.6 點或 0.61%。非金電期上漲 50 點或 0.42%。台指期未平倉餘額，自營商偏空調整 163 口，累計為淨空單 4,470 口；投信偏多調整 118 口，累計為淨空單 21,395 口；外資偏多調整 2,221 口，累計為淨多單 40,154 口。台指期逆價差 39.11 點，價差縮小；電子期逆價差 2.22 點，價差縮小；金融期逆價差 2.75 點，價差縮小；非金電期逆價差 43.28 點，價差縮小。週五台指期早盤雖一度下殺，但回測昨日低點附近時遇撐反彈，終場以上漲 23 點作收。由日Ｋ線觀察，週五台指期盤勢主控權雖由多方奪回，但指數於盤中一度下殺，並終結至 8/16 以來，低點不斷墊高的多方慣性，因此建議投資人先以震盪偏空來看待行情。◆期貨日線◇本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。◇本報告純屬研究性質，僅供國票金控集團內部同仁及特定客戶參考，不保證其完整性及精確性，且不提供或嘗試遊說客戶作為期貨與選擇權買賣之投資依據，報告中所有的意見與預估，係取自本公司相信為可靠之資料來源，且為特定日期所為之判斷，有其時效性，爾後若有變更，本公司將不做預告或主動更新，投資人於決策時應審慎衡量本身風險，並就投資結果自行負責。以上報告內容之著作權屬國票期貨所有，非經本公司同意，禁止任何形式之抄襲、引用或轉載。"
75,台股衝破萬二關卡後，今 (18) 日一度震盪走弱下跌逾 30 點，但仍穩在 12000 點之上，隨著台指期結算多方穩握主導權，午盤過後指數再度轉強，終場收 12122.45 點，上漲 25.44 點，成交值縮至 1474.96 億元，法人指出，近來資金面和技術面均強勢，但短線漲多正乖離偏高，仍有年底前的獲利賣壓伺機而出，驚驚漲震盪墊高格局仍不變。
76,台股能否關關難過關關過? 多空角力的重頭戲在下半周! 今日則是台指期結算與周選擇權結算先打頭陣! 隨美國總統川普又釋出美中貿易戰和緩的訊息，美股小漲，靜待聯準會是否降息，台股能否衝關 10900 點成功再登高，外資態度是指標，需留意新台幣匯率動向。關鍵點位仍為 10877、10906 與 10927 點。台股能否關關難過關關過? 多空角力的重頭戲在下半周! 今日則是台指期結算與周選擇權結算先打頭陣! 隨美國總統川普又釋出美中貿易戰和緩的訊息，美股小漲，靜待聯準會是否降息，台股能否衝關 10900 點成功再登高，外資態度是指標，需留意新台幣匯率動向。關鍵點位仍為 10877、10906 與 10927 點。台股今日台指期結算後，明日有台積電除息，同時聯準會是否如市場預期降息 1 碼，也可望「開牌」，周五則是美股「四巫日」，道瓊期貨等商品結算，均須提防盤勢震盪幅度擴大!台股今日台指期結算後，明日有台積電除息，同時聯準會是否如市場預期降息 1 碼，也可望「開牌」，周五則是美股「四巫日」，道瓊期貨等商品結算，均須提防盤勢震盪幅度擴大!台股部分，昨日未能衝關成功的主要原因之一，為權值股軟腳，除觀察包括鴻家軍，以及塑化等集團股，今日能否回穩，而更關鍵的主角則是明日除息的台積電，如參與除息的買盤踴躍，台股攻堅登高有望。不過今日為台指期與周選擇權結算，控盤權仍在莊家手上，莊家再次大玩「雙巴」的機率仍高，投資人仍需當心! (訊息僅供參考，請勿作為買賣股票之依據)台股部分，昨日未能衝關成功的主要原因之一，為權值股軟腳，除觀察包括鴻家軍，以及塑化等集團股，今日能否回穩，而更關鍵的主角則是明日除息的台積電，如參與除息的買盤踴躍，台股攻堅登高有望。不過今日為台指期與周選擇權結算，控盤權仍在莊家手上，莊家再次大玩「雙巴」的機率仍高，投資人仍需當心! (訊息僅供參考，請勿作為買賣股票之依據)
77,"◇期貨市場:台指期下跌 82 點或 0.77%，收在 10540 點。電子期下跌 4 點或 0.95%。金融期下跌 1.8 點或 0.14%。非金電期下跌 105 點或 0.81%。今日外資現貨賣超 19.96 億元。在期貨方面，外資偏空調整 3 口，累計為淨多單 49,383 口。期貨約當台幣金額，賣超 0.06 億元。台指期逆價差 166.72 點，價差擴大；電子期逆價差 5.95 點，價差縮小；金融期逆價差 24.63 點，價差擴大；非金電期逆價差 223.14 點，價差擴大。週二台指期以平盤開出，早盤隨即遇壓拉回，整場盤勢明顯由空方掌控，終場以長黑 K 作收。以日 K 線來觀察，週二台指期跌破五日均線，顯示自 6/18 以來的多方漲勢宣告終結，加上空方掌握盤勢主控權，且量能增加的情況下，故建議建議投資人以保守觀之。"
78,台股今 (21) 日終場下跌 72.93 點、收在 11558.27 點，留長下影線，且 10 日線、11500 點、月線等三大關卡都失而復得。外資終結連 5 買，今日轉大賣 98.16 億元，自營商也賣超 16.11 億元，只有投信買超 4.99 億元，三大法人合計賣超 109.28 億元；不過，外資於台指期轉為加碼淨多單，淨多單水位又回升至 4.2 萬口。在台指期淨部位方面，三大法人淨多單增加 634 口至 23533 口，其中，外資在連續 2 天減碼淨多單後，今天反手加碼，淨多單增加 1793 口，回升至 42761 口。整體來說，貿易協商仍存變數，美股高檔壓回，對台股影響偏負面，尤其今天外資賣超力道不小，儘管在台指期偏多，但仍要留意短線壓力，由於台股 11600 點之上久盤不過高，因此出現回檔修正，投資人若要短打，要聚焦具盤面輪動主流相關具業績題材、法人籌碼優勢股，接下來權值股要回穩，弱勢股要止跌，才可以維繫人氣。
79,整體來說，外資現貨買超 68 億，在期貨淨多單也續增至 39362 口，外資期現貨持續同步作多，搭配技術面重新站回所有短期均線，目前因為選前觀望呈現量能壓縮的整理格局，只要選後量能明顯放大，將有助多頭走出明顯波段趨勢。
80,台股昨 (18) 日量縮整理，加權指數終場上漲 36.2 點、收在 10566.74 點，成交值萎縮至 803 億元，創下 5 個月來新低，而台指期今日將結算，不過美國總統川普昨貼文表示，已與中國國家主席習近平通過電話，證實川習會將在下週日本 G20 峰會期間再次舉行，推升美股四大指數全面走揚。法人表示，今日台指期將作月結算，外資近期減碼期貨多單，導致期現貨呈現逆價差，而雖然川普釋出川習會消息，但美中貿易戰後續發展仍不明朗、市場觀望今晚聯準會會議利率決議結果，短期台股恐將持續呈現量縮震盪格局，提醒投資人留意市場消息，謹慎投資。法人表示，今日台指期將作月結算，外資近期減碼期貨多單，導致期現貨呈現逆價差，而雖然川普釋出川習會消息，但美中貿易戰後續發展仍不明朗、市場觀望今晚聯準會會議利率決議結果，短期台股恐將持續呈現量縮震盪格局，提醒投資人留意市場消息，謹慎投資。
81,台指期今 (3) 日開盤一度觸及 10202 點，秒跌超過 500 點，市場研判，可能是程式單執行失誤遭獵殺所致，才讓指數瞬間跌 500 點，期交所則表示，已有啟動動態穩定機制，詳細情況仍在了解中。台指期今天 8 點 45 分開盤以 10735 點開出，但在 8 點 46 分瞬間暴跌到出現 10202 點，營業員指出，應該是出現芭樂單，才讓指數瞬間跌 500 點，且只有外資才有那麼大的集中單量，市場研判是程式單執行失誤遭獵殺所致。
82,美股上漲，台指期今天結算，在台積電 (2330) 等權值股尾盤遭賣壓摜壓，加權指數終場下跌 42 點，9763 作收，失守 9800 點關卡，成交量 949 億元，價跌量縮。今日台指期與選擇權結算，選擇權最大未平倉量再 9800 點，大盤指數最後收在 9800 點以下，並不意外，莊家兩邊通吃! 盤面部分: 權值股表現相對疲軟，台積電 (2330)，股王大立光 (3008) 與鴻海 (2317) 尾盤受到賣壓摜壓，股價同步收黑，電子股下跌 0.33%。金融股跌 0.7%，傳產股跌 0.46%，OTC 逆勢收漲 0.27%! 強勢族群: 太陽能電池報價走揚，營運轉機題材發酵，股價紛紛走高，茂迪 (6244)，太極 (4934) 與綠能 (3519) 等股價登漲停，聯合再生 (3576)，國碩 (2406)，碩禾 (3691) 股價也都大漲逾 6%，為盤面表現最搶眼的族群。5G 商機夯，智易(3596)，台光電(2383) 奔漲停板，波若威 (3163)，光環(3234) 股價收漲。強勢個股: 自行車變速器廠日馳(1526) 近年公司搶搭電動自行車風潮，積極投入電動車傳動器研發，產品線更趨完整，今日股價強攻漲停 34.7 元作收，創今年新高。今日台指期與選擇權結算，選擇權最大未平倉量再 9800 點，大盤指數最後收在 9800 點以下，並不意外，莊家兩邊通吃! 盤面部分: 權值股表現相對疲軟，台積電 (2330)，股王大立光 (3008) 與鴻海 (2317) 尾盤受到賣壓摜壓，股價同步收黑，電子股下跌 0.33%。金融股跌 0.7%，傳產股跌 0.46%，OTC 逆勢收漲 0.27%! 強勢族群: 太陽能電池報價走揚，營運轉機題材發酵，股價紛紛走高，茂迪 (6244)，太極 (4934) 與綠能 (3519) 等股價登漲停，聯合再生 (3576)，國碩 (2406)，碩禾 (3691) 股價也都大漲逾 6%，為盤面表現最搶眼的族群。5G 商機夯，智易(3596)，台光電(2383) 奔漲停板，波若威 (3163)，光環(3234) 股價收漲。強勢個股: 自行車變速器廠日馳(1526) 近年公司搶搭電動自行車風潮，積極投入電動車傳動器研發，產品線更趨完整，今日股價強攻漲停 34.7 元作收，創今年新高。台指期今日結算，重點在明後天走勢，而本波呈現大漲後休息再攻，洗一洗盤，再震盪往上創高格局，盤面中小型飆股不受指數影響，走自己的路，一檔檔噴出大漲! 建議持續鎖定中小股操作。
83,台股加權指數昨 (17) 日終場以 10530.54 點作收，上漲 5.87 點，成交量 877.97 億元，呈現量縮整理格局，而三大法人續賣超 28.89 億元，法人指出，台股昨開低走高，顯示台指期結算前，多頭企圖心不弱，目前處在偏多的整理格局，今日觀察重點先看台積電的賣壓是否緩和，同時，華為無預警下修財測，對電子股是否造成一波賣壓，密切注意。
84,台股今 (10) 日在賣壓湧現下量縮價跌，三大法人合計賣超 27.11 億元，其中外資賣超 27.32 億元，也同步減碼台指期多單，未平倉口數降低 8466 口，多單降到 4.33 萬口，而儘管賣壓出籠，但面板股友達持續獲三大法人青睞，合買 6.9 萬張、富邦 VIX 也因恐慌指數飆升，獲外資與自營商聯手買超 1.1 萬張。台股今日回檔，三大法人包括外資與投信同步站在賣方，外資賣超 27.32 億元、投信賣超 1.5 億元，僅自營商逆勢買超 1.71 億元。其中外資更減碼台指期多單，減碼 8466 口，未平倉口數降到 4.33 萬口。
85,美股全面收漲，恰逢台指期結算，法人分析，外資近期在現貨市場持續回補，期貨多單也維持高檔，台股估呈現高檔震盪走勢，不過，後續仍需關注以及關注 FED 是否宣布降息，以及 10 月的美中貿易協商進展。美股全面收漲，恰逢台指期結算，法人分析，外資近期在現貨市場持續回補，期貨多單也維持高檔，台股估呈現高檔震盪走勢，不過，後續仍需關注以及關注 FED 是否宣布降息，以及 10 月的美中貿易協商進展。法人認為，盤勢有機會維持高檔甚至持續走高，加上季底投信、 集團作帳行情可以期待，主導大盤反彈的外資近期在現貨市場持續回補，期貨多單則維持高檔，對台股正向看待。
86,在美股昨晚上漲下，台股開高震盪走高，最高 11016 點，4 月台指期順利拉高結算，指數終場上漲 69 點，10997 作收，成交量放大 1670 億元，價漲量增格局。台股昨日再創高，跟大家說: 一切攏是為了今日台指期結算! 今日看到. 控盤者用盡所有可以用的力氣，把握最後一天→繼續軋空單! 盤中一度驚見一萬一點，最高 11016 點，這是去年 10 月份跌破 1 萬 1 後第一次首見! 最後空單當然被軋到外太空了.. 全軍覆沒，慘敗收場! 外資買超 94.2 億元，投信賣超 0.0046 億元，自營商買超 17.5 億元。
87,在台積電改寫波段新高 233.5 元的帶動下，台指期也順勢拉高結算，加權指數盤中再創今年新高 10266 點，即將挑戰去年 10/11 也就是史上最大跌點 660 點當天的高點 10272。
88,"◇期貨市場:台指期下跌 55 點或 0.53%，收在 10416 點。電子期下跌 4.55 點或 1.10%。金融期上漲 5.8 點或 0.45%。非金電期下跌 7 點或 0.05%。台指期未平倉餘額，自營商偏多調整 469 口，累計為淨空單 3,123 口；投信偏空調整 1,535 口，累計為淨空單 30,182 口；外資偏空調整 2,589 口，累計為淨多單 41,820 口。台指期逆價差 13.12 點，價差縮小；電子期逆價差 0.82 點，價差縮小；金融期逆價差 1.85 點，價差縮小；非金電期逆價差 16.15 點，價差縮小。週二台指期小跌開出後，早盤遭遇賣壓向下修正，直到 5 日均線附近才止穩，終場則以當日相對低點作收。由Ｋ線觀察，台指期於 6/4 盤中挑戰月線失敗後，隨即遭遇賣壓而收黑，顯示月線為上方主要反壓，在加上盤勢主控權由空方奪回的情況下，建議投資人保守看待行情。"
89,台指期今 (16) 日拉高結算，在台積電尾盤拉抬下，指數收漲 51.03 點或 0.46%，來到 11162.83 點，成交金額 1461.04 億元，法人分析，台股目前來到歷史相對高檔，拉回修正壓力大，接下來能否創高，得關注台積電後續走勢。觀察今日蘋概三王表現，台指期拉高結算下，台積電尾盤回神，上漲 3 元或 1%，以 296 元做收，鴻海也收紅，不過大立光終場下跌 2.78%，表現相對弱勢。
